176,48,聖カピタニオ女子高等学校,（普通科英語コース/私立）,http://www.st-capitanio.ed.jp/entrance/,aichi
177,48,安城学園岡崎城西高等学校,（普通科学習Ｘコース/私立）,https://www.johsei.jp/,aichi
178,48,名古屋市立工芸高等学校,（建築システム科/公立）,http://www.kogei-th.nagoya-c.ed.jp/,aichi
179,48,名古屋市立工芸高等学校,（都市システム科/公立）,http://www.kogei-th.nagoya-c.ed.jp/,aichi
180,48,名古屋市立富田高等学校,（普通科/公立）,http://www.tomida-h.nagoya-c.ed.jp/,aichi
181,48,名古屋市立名古屋商業高等学校,（商業全科/公立）,http://www.nagoya-ch.ed.jp/,aichi
182,48,岩倉総合高等学校,（総合学科/公立）,http://www.iwakura-h.aichi-c.ed.jp/,aichi
183,48,日本福祉大学付属高等学校,（普通科/私立）,https://www.n-fukushi.ac.jp/koukou/club/index.html,aichi
184,48,大府東高等学校,（普通科/公立）,http://www.obuhigashi-h.aichi-c.ed.jp/,aichi
185,48,岡崎商業高等学校,（商業全科/公立）,http://www.okazaki-ch.aichi-c.ed.jp/syoukai/gakka.html,aichi
186,48,愛知黎明高等学校,（看護科/私立）,http://www.a-reimei.ed.jp/,aichi
187,47,豊明高等学校,（普通科/公立）,http://www.toyoake-hs.jp/,aichi
188,47,鳴海高等学校,（普通科/公立）,http://www.narumi-h.aichi-c.ed.jp/,aichi
189,47,御津高等学校,（普通科/公立）,http://www.mitsu.okayama-c.ed.jp/,aichi
190,47,至学館高等学校,（普通科進学コース/私立）,https://www.shigakukan-h.ed.jp/,aichi
191,47,至学館高等学校,（普通科スポーツサイエンスコース/私立）,https://www.shigakukan-h.ed.jp/,aichi
192,47,聖カピタニオ女子高等学校,（普通科普通コース/私立）,http://www.st-capitanio.ed.jp/entrance/,aichi
193,47,東海学園高等学校,（普通科明照コース/私立）,https://tokaigakuen.ed.jp/,aichi
194,47,同朋高等学校,（普通科/私立）,http://www.doho-h.ed.jp/about/,aichi
195,47,豊田大谷高等学校,（普通科特別選抜コース/私立）,http://toyotaotani.owari.ac.jp/,aichi
196,47,名古屋経済大学市邨高等学校,（普通科文理コース/私立）,https://www.ichimura.ed.jp/,aichi
197,47,名古屋国際高等学校,（国際教養科/私立）,https://www.nihs.ed.jp/,aichi
198,47,栄徳高等学校,（普通科普通コース進学クラス/私立）,http://www.eitoku-h.ed.jp/,aichi
199,47,小牧高等学校,（普通科/公立）,http://komaki-hs.jp/,aichi
200,47,愛知総合工科高等学校,（全科/公立）,http://www.aichi-te.aichi-c.ed.jp/,aichi
201,47,知立高等学校,（総合学科/公立）,http://www.chiryu-h.aichi-c.ed.jp/,aichi
202,47,津島北高等学校,（普通科/公立）,http://www.tsushimakita-h.aichi-c.ed.jp/,aichi
203,46,桃陵高等学校,（ヒューマンケア科/公立）,http://www.toryo-h.aichi-c.ed.jp/,aichi
204,46,豊野高等学校,（普通科/公立）,http://www.yutakano-h.aichi-c.ed.jp/,aichi
205,46,愛知みずほ大学瑞穂高等学校,（普通科進学Ａコース/私立）,https://www.aichi-mizuho.ac.jp/mhs/,aichi
206,46,安城南高等学校,（普通科/公立）,http://www.anjominami-h.aichi-c.ed.jp/,aichi
207,46,清林館高等学校,（普通科進学総合コース/私立）,http://www.seirinkan.ed.jp/information/uniform.html,aichi
208,46,大同大学大同高等学校,（普通科特進エクセレントコース/私立）,http://www.daido-h.ed.jp/,aichi
209,46,安城学園高等学校,（普通科/私立）,http://www.angaku.jp/,aichi
210,46,名古屋大谷高等学校,（普通科特別選抜コース/私立）,http://nagoyaotani.owari.ac.jp/,aichi
211,46,春日井西高等学校,（普通科/公立）,http://www.kasugainishi-h.aichi-c.ed.jp/,aichi
212,46,知多翔洋高等学校,（総合学科/公立）,http://www.chitashoyo-h.aichi-c.ed.jp/,aichi
213,45,東海商業高等学校,（商業全科/公立）,http://www.tokai-ch.aichi-c.ed.jp/,aichi
214,45,豊丘高等学校,（生活文化科/公立）,http://www.yutakagaoka-h.aichi-c.ed.jp/frame_main.html,aichi
215,45,豊橋工業高等学校,（機械科・電子機械科/公立）,http://www.toyohashi-th.aichi-c.ed.jp/top/top.html,aichi
216,45,豊橋工業高等学校,（電気科・電子工学科/公立）,http://www.toyohashi-th.aichi-c.ed.jp/top/top.html,aichi
217,45,愛知工業大学名電高等学校,（普通科スポーツコース/私立）,https://www.meiden.ed.jp/,aichi
218,45,一宮工業高等学校,（機械科/公立）,http://www.ichinomiya-th.aichi-c.ed.jp/,aichi
219,45,一宮工業高等学校,（電気科/公立）,http://www.ichinomiya-th.aichi-c.ed.jp/,aichi
220,45,一宮工業高等学校,（建築科・土木科/公立）,http://www.ichinomiya-th.aichi-c.ed.jp/,aichi
221,45,一宮商業高等学校,（商業全科/公立）,https://cms2.chiba-c.ed.jp/chb-ichinomiya-ch/,aichi
222,45,中部大学第一高等学校,（普通科特進コース/私立）,https://www.chubu-ichi.ed.jp/,aichi
223,45,犬山高等学校,（普通科/公立）,http://www.inuyama-h.aichi-c.ed.jp/,aichi
224,45,豊川高等学校,（普通科スポーツ選抜コース/私立）,http://www.toyokawa.ed.jp/,aichi
225,45,名古屋市立工業高等学校,（自動車科/公立）,http://www.kogyo-th.nagoya-c.ed.jp/,aichi
226,45,藤ノ花女子高等学校,（食物科/私立）,http://www.fujinohana-h.ed.jp/,aichi
227,45,木曽川高等学校,（総合ビジネス科/公立）,http://www.kisogawa-h.aichi-c.ed.jp/index02.html,aichi
228,45,杏和高等学校,（総合学科/公立）,http://www.kyowa-h.aichi-c.ed.jp/eventclub.html,aichi
229,44,豊田工業高等学校,（工業全科/公立）,http://www.toyota-th.aichi-c.ed.jp/,aichi
230,44,豊橋工業高等学校,（建築科・土木科/公立）,http://www.toyohashi-th.aichi-c.ed.jp/top/top.html,aichi
231,44,豊橋南高等学校,（生活デザイン科/公立）,http://www.toyohashiminami-h.aichi-c.ed.jp/,aichi
232,44,成章高等学校,（生活文化科/公立）,http://www.kyoto-econ.ac.jp/seisho/about-education,aichi
233,44,半田商業高等学校,（商業全科/公立）,http://www.handa-ch.aichi-c.ed.jp/,aichi
234,44,碧南工業高等学校,（機械科/公立）,http://www.hekinan-th.aichi-c.ed.jp/,aichi
235,44,享栄高等学校,（普通科躍進選抜コース/私立）,http://www.kyoei-h.ed.jp/,aichi
236,44,惟信高等学校,（普通科/公立）,http://www.ishin-h.aichi-c.ed.jp/,aichi
237,44,至学館高等学校,（家政科/私立）,https://www.shigakukan-h.ed.jp/,aichi
238,44,至学館高等学校,（商業科/私立）,https://www.shigakukan-h.ed.jp/,aichi
239,44,修文女子高等学校,（普通科/私立）,https://www.joshi-ko.ichinomiya.ac.jp/,aichi
240,44,修文女子高等学校,（情報会計科/私立）,https://www.joshi-ko.ichinomiya.ac.jp/,aichi
241,44,星城高等学校,（普通科普通コース/私立）,https://www.seijoh.ac.jp/,aichi
242,44,大同大学大同高等学校,（普通科大同大学進学コース/私立）,http://www.daido-h.ed.jp/,aichi
243,44,中部大学第一高等学校,（普通科一貫コース/私立）,https://www.chubu-ichi.ed.jp/,aichi
244,44,安城学園高等学校,（商業科/私立）,http://www.angaku.jp/,aichi
245,44,豊川高等学校,（普通科総合進学コース/私立）,http://www.toyokawa.ed.jp/,aichi
246,44,名古屋経済大学市邨高等学校,（普通科キャリアデザインコース/私立）,https://www.ichimura.ed.jp/,aichi
247,44,名古屋経済大学高蔵高等学校,（商業科/私立）,https://www.takakura-hj.info/,aichi
248,44,名古屋市立工業高等学校,（情報技術科/公立）,http://www.kogyo-th.nagoya-c.ed.jp/,aichi
249,44,藤ノ花女子高等学校,（普通科/私立）,http://www.fujinohana-h.ed.jp/,aichi
250,44,藤ノ花女子高等学校,（生活情報科/私立）,http://www.fujinohana-h.ed.jp/,aichi
251,44,武豊高等学校,（普通科/公立）,http://www.taketoyo-h.aichi-c.ed.jp/,aichi
252,43,常滑高等学校,（デザイン科/公立）,http://www.tokoname-h.aichi-c.ed.jp/,aichi
253,43,杜若高等学校,（普通科創造コース/私立）,http://www.tojaku-h.ed.jp/,aichi
254,43,中川商業高等学校,（商業全科/公立）,http://www.nakagawa-ch.aichi-c.ed.jp/,aichi
255,43,碧南工業高等学校,（電子工学科/公立）,http://www.hekinan-th.aichi-c.ed.jp/,aichi
256,43,碧南工業高等学校,（建築科/公立）,http://www.hekinan-th.aichi-c.ed.jp/,aichi
257,43,碧南工業高等学校,（環境工学科/公立）,http://www.hekinan-th.aichi-c.ed.jp/,aichi
258,43,宝陵高等学校,（衛生看護科/公立）,http://www.horyo-h.aichi-c.ed.jp/eikann.html,aichi
259,43,緑丘商業高等学校,（総合学科/公立）,http://www.midorigaoka-ch.aichi-c.ed.jp/,aichi
260,43,修文女子高等学校,（家政科/私立）,https://www.joshi-ko.ichinomiya.ac.jp/,aichi
261,43,修文女子高等学校,（食物調理科/私立）,https://www.joshi-ko.ichinomiya.ac.jp/,aichi
262,43,大同大学大同高等学校,（普通科文理進学コース/私立）,http://www.daido-h.ed.jp/,aichi
263,43,同朋高等学校,（商業科/私立）,http://www.doho-h.ed.jp/about/,aichi
264,43,同朋高等学校,（音楽科/私立）,http://www.doho-h.ed.jp/about/,aichi
265,43,名古屋大谷高等学校,（普通科福祉医療進学コース/私立）,http://nagoyaotani.owari.ac.jp/,aichi
266,43,名古屋大谷高等学校,（普通科文理進学コース/私立）,http://nagoyaotani.owari.ac.jp/,aichi
267,43,名古屋市立工業高等学校,（機械科/公立）,http://www.kogyo-th.nagoya-c.ed.jp/,aichi
268,43,名古屋市立若宮商業高等学校,（商業全科/公立）,http://www.wakamiya-ch.nagoya-c.ed.jp/,aichi
269,43,人間環境大学岡崎学園高等学校,（普通科ベーシック進学コース/私立）,https://www.okazakigakuen-h.ed.jp/,aichi
270,43,人間環境大学岡崎学園高等学校,（普通科スポーツ進学コース/私立）,https://www.okazakigakuen-h.ed.jp/,aichi
271,43,誉高等学校,（普通科進学コース/私立）,http://www.homare.ac.jp/,aichi
